Fecha,n_sessions,total_duration_min,has_aerobic,has_strength,has_mobility,load_day,intensity_cat_day,intense_day,work_total_min_day,work_n_blocks_day,z3_min_day,hr_max_day,hr_p95_max_day,late_intensity_day,cardiac_drift_worst,elev_gain_day,elev_loss_day,strength_min_day,mobility_min_day,rpe_max_day,effort_above_typical_aerobic,effort_above_typical_strength,effort_above_anchor_aerobic,n_with_rpe,n_with_notes,elev_density_day,intense_days_prev_3d,intense_days_prev_5d,intensity_clustering_flag,intensity_clustering_level,dominant_family_prev_7d,dominant_family_share_prev_7d,n_sessions_usable_prev_7d,z1_pct_weighted_prev_7d,z2_pct_weighted_prev_7d,z3_pct_weighted_prev_7d,distribution_signal_confidence_prev_7d,polarisation_index_prev_7d,intensity_blackhole_flag,intensity_blackhole_episode_id,intensity_blackhole_episode_len,z3_7d_sum,z3_7d_nobs,work_7d_sum,work_7d_nobs,finish_strong_7d_count,load_3d,load_3d_nobs,load_7d,load_7d_nobs,load_14d,load_14d_nobs,load_28d,load_28d_nobs,acwr_simple_prev,monotony_7d_prev,strain_7d_prev,load_ctx_ready,elev_loss_7d_sum
2026-02-17,1.0,70.2,1.0,0.0,0.0,62.0,work_moderate,0,18.3,3.0,0.9,166.0,159.0,0.0,0.6,422.0,425.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,60.0,0,0,0,,,,0,,,,,,False,,,0.2,3,42.1,3,1.0,,0,226.0,4,653.0,11,1369.0,23,0.66,0.911,205.8,True,482.0
2026-02-18,2.0,199.2,1.0,1.0,0.0,92.0,work_moderate,0,17.7,2.0,0.0,153.0,143.0,0.0,13.5,350.0,358.0,57.4,0.0,5.0,1.0,0.0,0.0,1.0,1.0,7.1,0,0,0,,,,0,,,,,,False,,,0.9,3,42.5,3,1.0,62.0,1,208.0,4,644.0,11,1369.0,23,0.608,0.916,190.6,True,566.0
2026-02-19,2.0,117.3,1.0,1.0,0.0,66.0,work_moderate,0,15.7,4.0,0.4,164.0,152.0,0.0,-11.7,434.0,444.0,39.8,0.0,5.0,0.0,0.0,0.0,1.0,1.0,54.1,0,0,0,,,,0,,,,,,False,,,0.9,3,60.2,3,0.0,154.0,2,215.0,4,653.0,11,1461.0,24,0.589,0.899,193.2,True,783.0
2026-02-20,1.0,49.2,0.0,1.0,0.0,10.0,NA,0,,,,,,,,,,49.2,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,1.3,4,75.9,4,0.0,220.0,3,268.0,4,677.0,11,1444.0,24,0.742,1.086,290.9,True,1227.0
2026-02-21,1.0,62.2,1.0,0.0,0.0,41.0,easy,0,0.0,0.0,0.0,146.0,140.0,0.0,-3.3,109.0,115.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,12.9,0,0,0,,,,0,,,,,,False,,,1.3,3,51.7,3,0.0,168.0,3,230.0,4,602.0,11,1426.0,24,0.645,0.906,208.4,True,1227.0
2026-02-22,1.0,62.7,1.0,0.0,0.0,58.0,work_intense,1,20.1,2.0,3.3,170.0,162.0,1.0,13.0,102.0,107.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,11.3,0,0,0,,run_family,0.605,3,75.4,24.0,0.6,high,3.167,False,,,1.3,4,51.7,4,0.0,117.0,3,271.0,5,579.0,11,1445.0,24,0.75,1.149,311.3,True,1342.0
2026-02-24,2.0,165.7,1.0,1.0,0.0,90.0,work_steady,0,56.4,4.0,1.0,158.0,154.0,0.0,-26.3,655.0,752.0,63.9,0.0,5.0,1.0,0.0,0.0,1.0,1.0,22.0,1,1,0,,run_family,0.665,4,72.0,26.3,1.7,high,2.802,False,,,4.6,5,71.8,5,1.0,99.0,2,329.0,6,555.0,10,1353.0,23,0.973,1.561,513.6,True,1449.0
2026-02-25,2.0,140.7,1.0,1.0,0.0,103.0,work_intense,1,43.4,4.0,15.2,170.0,165.0,0.0,-3.7,474.0,478.0,60.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,57.7,1,1,0,,,,0,,,,,,False,,,4.7,5,109.9,5,1.0,148.0,2,357.0,6,565.0,10,1404.0,23,1.017,1.522,543.4,True,1776.0
2026-02-26,1.0,58.7,1.0,0.0,0.0,28.0,easy,0,0.0,0.0,,132.0,,0.0,,,,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,,1,2,1,low,run_family,0.738,4,66.3,27.0,6.7,high,2.704,False,,,19.9,5,135.6,5,1.0,193.0,2,368.0,6,583.0,10,1438.0,23,1.024,1.477,543.7,True,1896.0
2026-02-28,1.0,61.5,1.0,0.0,0.0,55.0,work_intense,1,22.7,3.0,3.5,168.0,162.0,1.0,10.3,148.0,158.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,17.0,1,1,0,,run_family,0.672,3,65.0,25.9,9.0,high,2.857,False,,,19.5,4,119.9,5,1.0,131.0,2,320.0,5,550.0,9,1337.0,22,0.957,1.215,388.8,True,1452.0
2026-03-01,1.0,67.7,1.0,0.0,0.0,58.0,work_moderate,0,19.8,4.0,0.4,163.0,158.0,0.0,3.5,214.0,201.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,25.5,1,2,1,low,run_family,0.671,3,52.3,36.8,10.9,high,1.717,False,,,23.0,4,142.6,5,2.0,83.0,2,334.0,5,605.0,10,1392.0,23,0.96,1.266,422.8,True,1495.0
2026-03-02,1.0,51.5,0.0,1.0,0.0,3.0,NA,0,,,,,,,,,,51.5,0.0,,0.0,0.0,0.0,0.0,0.0,,1,2,1,low,run_family,0.674,3,52.0,38.6,9.4,high,1.591,True,10,2,20.1,4,142.3,5,1.0,113.0,2,334.0,5,663.0,11,1400.0,23,0.954,1.266,422.8,True,1589.0
2026-03-04,2.0,161.4,1.0,1.0,0.0,100.0,work_steady,0,55.7,4.0,0.5,157.0,152.0,0.0,-19.0,817.0,870.0,36.1,0.0,5.0,1.0,0.0,0.0,1.0,1.0,21.9,0,1,0,,run_family,1.0,3,52.0,38.6,9.4,high,1.591,True,10,2,19.1,3,85.9,4,1.0,61.0,2,247.0,5,604.0,11,1248.0,22,0.792,0.98,242.1,True,837.0
2026-03-05,1.0,88.7,1.0,0.0,0.0,75.0,work_steady,0,39.1,4.0,0.0,156.0,152.0,0.0,6.8,,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,,0,1,0,,,,0,,,,,,False,,,4.4,3,98.2,4,1.0,103.0,2,244.0,5,612.0,11,1265.0,22,0.772,0.99,241.6,True,1229.0
2026-03-06,1.0,24.9,0.0,1.0,0.0,2.0,NA,0,,,,,,,,,,24.9,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,run_family,0.634,3,58.6,39.5,1.9,high,1.532,True,11,4,4.4,4,137.3,4,1.0,175.0,2,291.0,5,621.0,11,1298.0,22,0.897,1.104,321.3,True,1229.0
2026-03-07,1.0,100.3,1.0,0.0,0.0,86.0,work_intense,1,28.4,5.0,4.2,177.0,160.0,0.0,10.6,329.0,332.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,26.9,0,0,0,,run_family,0.634,3,58.6,39.5,1.9,high,1.532,True,11,4,4.4,4,137.3,4,1.0,177.0,3,293.0,6,613.0,11,1215.0,22,0.965,1.121,328.4,True,1229.0
2026-03-08,1.0,99.3,1.0,0.0,0.0,78.0,work_steady,0,22.2,4.0,0.7,166.0,154.0,0.0,-6.0,340.0,349.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,28.6,1,1,0,,run_family,0.671,3,62.2,36.0,1.9,high,1.781,True,11,4,5.1,4,143.0,4,0.0,163.0,3,324.0,6,658.0,11,1237.0,22,1.048,1.147,371.6,True,1403.0
2026-03-09,1.0,129.9,1.0,0.0,0.0,64.0,work_moderate,0,7.2,1.0,0.0,155.0,144.0,0.0,36.4,409.0,428.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,9.1,1,1,0,,run_family,0.698,3,66.2,32.0,1.7,high,2.122,True,11,4,5.4,4,145.4,4,0.0,166.0,3,344.0,6,678.0,11,1262.0,22,1.09,1.177,404.7,True,1551.0
2026-03-10,2.0,138.1,1.0,1.0,0.0,65.0,work_steady,0,23.2,2.0,0.9,163.0,157.0,0.0,1.5,285.0,296.0,69.5,0.0,5.0,0.0,0.0,0.0,1.0,1.0,35.1,1,1,0,,,,0,,,,,,False,,,5.4,5,152.6,5,0.0,228.0,3,405.0,6,742.0,12,1297.0,22,1.249,1.548,627.1,True,1979.0
2026-03-11,2.0,171.5,1.0,1.0,0.0,64.0,easy,0,0.0,0.0,0.0,143.0,132.1,0.0,10.1,146.0,151.0,52.7,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.3,0,1,0,,,,0,,,,,,False,,,6.3,6,175.8,6,0.0,207.0,3,470.0,7,717.0,12,1282.0,22,1.466,2.318,1089.5,True,2275.0
2026-03-12,2.0,97.4,1.0,1.0,0.0,29.0,easy,0,0.0,0.0,0.0,131.0,123.0,0.0,-10.8,,,37.8,0.0,5.0,0.0,0.0,0.0,1.0,1.0,,0,1,0,,,,0,,,,,,False,,,5.8,6,120.1,6,0.0,193.0,3,434.0,7,678.0,12,1261.0,22,1.377,2.414,1047.6,True,1556.0
2026-03-13,1.0,138.0,1.0,0.0,0.0,99.0,work_steady,0,57.9,3.0,4.2,169.0,151.0,0.0,-3.2,797.0,809.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,19.9,0,0,0,,,,0,,,,,,False,,,5.8,6,81.0,6,0.0,158.0,3,388.0,7,679.0,12,1277.0,22,1.215,2.027,786.4,True,1556.0
2026-03-14,1.0,92.1,1.0,0.0,0.0,84.0,work_intense,1,40.0,5.0,9.2,169.0,167.0,0.0,-19.8,,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,,,,0,,,,,,False,,,10.0,7,138.9,7,0.0,192.0,3,485.0,7,778.0,13,1328.0,22,1.461,3.383,1641.0,True,2365.0
2026-03-15,1.0,133.7,1.0,0.0,0.0,63.0,easy,0,0.0,0.0,0.0,144.0,131.0,0.0,-8.3,213.0,204.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,4.1,1,1,0,,,,0,,,,,,False,,,15.0,7,150.5,7,0.0,212.0,3,483.0,7,807.0,13,1412.0,23,1.368,3.406,1645.3,True,2033.0
2026-03-16,1.0,38.3,0.0,1.0,0.0,8.0,NA,0,,,,,,,,,,38.3,0.0,,0.0,0.0,0.0,1.0,1.0,,1,1,0,,bike_family,0.766,4,84.9,14.3,0.8,high,5.993,False,,,14.3,7,128.3,7,0.0,246.0,3,468.0,7,812.0,13,1475.0,24,1.269,3.346,1565.9,True,1888.0
2026-03-17,2.0,160.0,1.0,0.0,1.0,94.0,work_steady,0,27.2,3.0,3.7,168.0,161.0,0.0,-30.1,441.0,431.0,0.0,60.0,5.0,1.0,0.0,0.0,1.0,1.0,38.7,1,1,0,,bike_family,0.71,3,82.5,16.4,1.1,high,5.098,False,,,14.3,6,121.1,6,0.0,155.0,3,412.0,7,817.0,13,1483.0,25,1.111,2.044,842.2,True,1460.0
2026-03-18,1.0,128.9,1.0,0.0,0.0,77.0,work_moderate,0,12.9,3.0,0.0,150.0,141.0,0.0,-4.4,498.0,515.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,11.6,0,1,0,,bike_family,0.671,3,82.5,16.4,1.1,high,5.098,False,,,17.1,6,125.1,6,0.0,165.0,3,441.0,7,911.0,14,1515.0,25,1.164,2.01,886.2,True,1595.0
2026-03-19,3.0,145.6,1.0,0.0,1.0,86.0,work_moderate,0,18.6,3.0,0.5,165.0,156.0,0.0,4.4,32.0,20.0,0.0,59.6,4.0,0.0,0.0,0.0,1.0,1.0,2.5,0,1,0,,bike_family,0.676,3,80.1,18.7,1.1,high,4.342,False,,,17.1,6,138.0,6,0.0,179.0,3,454.0,7,888.0,14,1500.0,25,1.211,2.044,927.8,True,1959.0
2026-03-20,1.0,40.4,0.0,1.0,0.0,14.0,NA,0,,,,,,,,,,40.4,0.0,,0.0,1.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,17.6,6,156.6,6,0.0,257.0,3,511.0,7,899.0,14,1520.0,25,1.345,2.547,1301.8,True,1979.0
2026-03-21,1.0,258.8,1.0,0.0,0.0,130.0,easy,0,0.0,0.0,0.0,149.0,136.0,0.0,19.6,277.0,260.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,2.9,0,0,0,,,,0,,,,,,False,,,13.4,5,98.7,5,0.0,177.0,3,426.0,7,911.0,14,1524.0,25,1.118,1.857,790.9,True,1170.0
2026-03-22,1.0,75.5,1.0,0.0,0.0,63.0,work_moderate,0,17.1,3.0,1.1,164.0,157.0,0.0,-2.8,291.0,293.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,28.9,0,0,0,,bike_family,0.734,3,96.7,3.3,0.0,high,29.303,False,,,4.2,5,58.7,5,0.0,230.0,3,472.0,7,955.0,14,1613.0,25,1.17,1.666,786.5,True,1430.0
2026-03-23,2.0,55.7,0.0,0.0,1.0,7.0,NA,0,,,,,,,,,,0.0,40.7,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,,,0,,,,,,False,,,5.3,5,75.8,5,0.0,207.0,3,472.0,7,940.0,14,1618.0,25,1.167,1.666,786.5,True,1519.0
2026-03-24,2.0,105.0,1.0,1.0,0.0,56.0,work_intense,1,23.7,5.0,15.5,171.0,169.0,1.0,11.5,,,48.7,0.0,7.0,0.0,0.0,0.0,1.0,1.0,,0,0,0,,,,0,,,,,,False,,,5.3,5,75.8,5,0.0,200.0,3,471.0,7,883.0,14,1625.0,26,1.159,1.654,779.1,True,1519.0
2026-03-25,2.0,179.8,1.0,0.0,1.0,75.0,easy,0,0.0,0.0,0.0,149.0,132.0,0.0,14.4,181.0,244.0,0.0,42.1,4.0,1.0,0.0,1.0,1.0,1.0,3.6,1,1,0,,bike_family,0.638,2,95.9,4.1,0.0,moderate,23.39,False,,,17.1,5,72.3,5,1.0,126.0,3,433.0,7,874.0,14,1591.0,26,1.089,1.575,682.2,True,1088.0
2026-03-26,1.0,64.5,1.0,0.0,0.0,82.0,work_intense,1,57.7,4.0,13.8,171.0,167.0,0.0,4.0,341.0,341.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,35.3,1,1,0,,bike_family,0.642,2,98.5,1.5,0.0,moderate,65.667,False,,,17.1,5,59.4,5,1.0,138.0,3,431.0,7,885.0,14,1563.0,26,1.103,1.572,677.7,True,817.0
2026-03-27,1.0,71.7,0.0,1.0,0.0,19.0,NA,0,,,,,,,,,,71.7,0.0,,0.0,0.0,0.0,0.0,0.0,,2,2,1,high,bike_family,0.666,2,98.5,1.5,0.0,moderate,65.667,False,,,30.4,5,98.5,5,1.0,213.0,3,427.0,7,938.0,14,1617.0,26,1.056,1.571,670.9,True,1138.0
2026-03-29,1.0,70.5,1.0,0.0,0.0,56.0,easy,0,3.1,1.0,0.0,159.0,147.0,0.0,-0.7,59.0,73.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,5.5,1,2,1,low,,,0,,,,,,False,,,30.4,4,98.5,4,1.0,101.0,2,302.0,6,774.0,13,1581.0,26,0.764,1.381,417.0,True,878.0
2026-03-30,1.0,77.6,1.0,0.0,0.0,57.0,easy,0,0.0,0.0,0.0,156.0,144.0,0.0,-1.1,141.0,141.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,11.9,0,1,0,,,,0,,,,,,False,,,29.3,4,84.5,4,1.0,75.0,2,295.0,6,767.0,13,1579.0,26,0.747,1.373,404.9,True,658.0
2026-04-02,1.0,70.2,0.0,1.0,0.0,17.0,NA,0,,,,,,,,,,70.2,0.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,,run_family,1.0,3,68.7,24.7,6.5,high,3.045,False,,,13.8,3,60.8,3,0.0,57.0,1,214.0,4,645.0,11,1533.0,25,0.558,0.972,208.0,True,555.0
2026-04-03,1.0,132.6,1.0,0.0,0.0,117.0,work_intense,1,66.9,6.0,19.4,170.0,161.0,0.0,-1.1,843.0,836.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,21.0,0,0,0,,run_family,1.0,2,92.2,7.8,0.0,moderate,11.821,False,,,0.0,2,3.1,2,0.0,17.0,1,149.0,4,576.0,11,1475.0,25,0.404,0.906,135.0,True,214.0
2026-04-05,1.0,160.5,1.0,0.0,0.0,98.0,work_steady,0,33.8,5.0,0.0,156.0,149.0,0.0,-30.3,816.0,825.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,16.0,1,1,0,,,,0,,,,,,False,,,19.4,3,70.0,3,0.0,134.0,2,247.0,4,549.0,10,1504.0,24,0.657,0.865,213.7,True,1050.0
2026-04-06,1.0,81.8,1.0,0.0,0.0,71.0,work_intense,1,22.5,4.0,7.9,180.0,167.0,0.0,15.1,262.0,262.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,24.6,1,1,0,,bike_family,0.781,2,61.5,31.5,7.0,moderate,2.175,True,12,3,19.4,3,100.7,3,0.0,215.0,2,289.0,4,584.0,10,1524.0,24,0.759,0.895,258.6,True,1802.0
2026-04-07,1.0,41.8,1.0,0.0,0.0,18.0,easy,0,0.0,0.0,0.0,132.0,125.0,0.0,-2.0,,,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,,1,2,1,low,bike_family,0.774,2,61.5,31.5,7.0,moderate,2.175,True,12,3,27.3,3,123.2,3,0.0,169.0,2,303.0,4,648.0,10,1531.0,24,0.792,0.92,278.7,True,1923.0
2026-04-08,1.0,123.1,1.0,0.0,0.0,61.0,easy,0,0.0,0.0,0.0,140.0,138.0,0.0,-6.9,879.0,870.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,25.8,1,2,1,low,bike_family,0.774,2,61.5,31.5,7.0,moderate,2.175,True,12,3,27.3,4,123.2,4,0.0,187.0,3,321.0,5,610.0,10,1484.0,24,0.865,1.017,326.5,True,1923.0
2026-04-09,1.0,90.1,1.0,0.0,0.0,73.0,work_intense,1,13.5,1.0,4.7,172.0,163.0,0.0,5.3,40.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1,1,0,,bike_family,0.831,3,73.1,22.0,4.9,high,3.545,False,,,27.3,5,123.2,5,0.0,150.0,3,382.0,6,596.0,10,1481.0,24,1.032,1.328,507.3,True,2793.0
2026-04-10,1.0,65.4,0.0,1.0,0.0,10.0,NA,0,,,,,,,,,,65.4,0.0,,0.0,0.0,0.0,0.0,0.0,,1,2,1,low,bike_family,0.7,3,73.1,22.0,4.9,high,3.545,False,,,32.0,6,136.7,6,0.0,152.0,3,438.0,6,587.0,10,1525.0,24,1.149,1.631,714.4,True,2823.0
2026-04-11,1.0,207.8,1.0,0.0,0.0,157.0,work_intense,1,36.8,2.0,29.3,176.0,167.0,0.0,-2.7,659.0,664.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,8.9,1,2,1,low,bike_family,0.614,2,86.6,13.4,0.0,moderate,6.463,False,,,12.6,5,69.8,5,0.0,144.0,3,331.0,6,578.0,10,1436.0,24,0.922,1.36,450.0,True,1987.0
2026-04-12,1.0,67.3,1.0,0.0,0.0,50.0,easy,0,0.0,0.0,0.7,166.0,142.0,0.0,4.1,20.0,103.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.9,2,2,1,high,bike_family,0.733,3,80.4,13.3,6.3,high,6.519,False,,,41.9,6,106.6,6,0.0,240.0,3,488.0,7,735.0,11,1509.0,24,1.294,1.519,741.2,True,2651.0
2026-04-13,1.0,80.6,0.0,1.0,0.0,14.0,NA,0,,,,,,,,,,80.6,0.0,,0.0,0.0,0.0,0.0,0.0,,1,2,1,low,,,0,,,,,,False,,,42.6,6,72.8,6,0.0,217.0,3,440.0,7,729.0,11,1496.0,24,1.176,1.405,618.3,True,1929.0
2026-04-14,2.0,150.2,1.0,0.0,1.0,109.0,work_intense,1,47.7,5.0,29.5,170.0,167.0,0.0,13.1,680.0,639.0,0.0,53.2,7.0,1.0,0.0,0.0,2.0,1.0,75.8,1,2,1,low,bike_family,0.67,2,82.4,8.3,9.3,moderate,11.048,False,,,34.7,5,50.3,5,0.0,221.0,3,383.0,7,686.0,11,1502.0,24,1.02,1.149,440.2,True,1667.0
2026-04-15,1.0,123.9,1.0,0.0,0.0,58.0,easy,0,0.0,0.0,0.0,140.0,130.0,0.0,7.2,129.0,135.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.8,1,2,1,low,,,0,,,,,,False,,,64.2,5,98.0,5,0.0,173.0,3,474.0,7,795.0,12,1517.0,24,1.25,1.404,665.6,True,2306.0
